date,open,high,low,close,adj_close,open_adj,high_adj,low_adj,volume
2015-01-02,18.75,19.100000381469727,18.450000762939453,18.649999618530273,13.411920547485352,13.48383460638204,13.735533126697154,13.26809380133856,415445
2015-01-05,18.649999618530273,18.649999618530273,17.600000381469727,17.899999618530273,12.872562408447266,13.411915593479801,13.411915593479801,12.656821683092685,748425
2015-01-06,18.350000381469727,18.350000381469727,17.850000381469727,18.100000381469727,13.016389846801758,13.196174233161877,13.196174233161877,12.83660546044164,578121
2015-01-07,18.200000762939453,18.600000381469727,18.200000762939453,18.5,13.304048538208008,13.088307759219958,13.375962588419497,13.088307759219958,426741
2015-01-08,18.899999618530273,18.899999618530273,18.399999618530273,18.450000762939453,13.268095970153809,13.591707230616821,13.591707230616821,13.232138249004489,590705
2015-01-09,18.75,18.799999237060547,18.399999618530273,18.5,13.304048538208008,13.48383297791352,13.519789317196055,13.232134487996518,524609
2015-01-12,18.75,18.75,18.200000762939453,18.600000381469727,13.375957489013672,13.483827837383561,13.483827837383561,13.088302769478668,877060
2015-01-13,18.600000381469727,19.549999237060547,18.600000381469727,19.350000381469727,13.915315628051758,13.375962319767941,14.059142353939606,13.375962319767941,1277442
2015-01-14,19.350000381469727,20.100000381469727,19.200000762939453,20.100000381469727,14.454667091369629,13.915313851927824,14.454667091369629,13.807443478368707,894975
2015-01-15,20.450000762939453,20.5,19.850000381469727,19.850000381469727,14.274884223937988,14.706367136542587,14.742323474406984,14.274884223937988,705364
2015-01-16,19.899999618530273,20.700000762939453,19.899999618530273,20.700000762939453,14.886149406433105,14.310838482661843,14.886149406433104,14.310838482661843,452982
2015-01-19,20.5,20.799999237060547,20.399999618530273,20.450000762939453,14.706366539001465,14.742322875404904,14.958063637118158,14.670408830951715,369979
2015-01-20,20.600000381469727,21.100000381469727,20.600000381469727,20.950000762939453,15.065936088562012,14.814237607122179,15.173806474422976,14.814237607122179,618003
2015-01-21,21.0,21.149999618530273,20.399999618530273,20.549999237060547,14.778277397155762,15.101889871634967,15.20976023924599,14.670407029544739,633830
2015-01-22,20.600000381469727,20.600000381469727,20.0,20.100000381469727,14.454667091369629,14.814235917664167,14.814235917664167,14.382753051781478,607738
2015-01-23,19.700000762939453,20.200000762939453,19.649999618530273,19.75,14.202969551086426,14.167013214805488,14.526582064200081,14.131055506878246,504451
2015-01-26,19.049999237060547,20.299999237060547,19.0,20.100000381469727,14.454667091369629,13.69957173316337,14.598493798899714,13.663615399192404,477035
2015-01-27,20.0,20.600000381469727,19.899999618530273,20.5,14.742324829101562,14.382755930830793,14.814238883085014,14.31084187684734,490071
